Year,EventName,DriverNumber,Abbreviation,TeamName,GridPos,QualiPos,FinishPos,DidFinish,Top3,Top5,Top10,EventDate,career_race_count,is_rookie,drv_avg_finish_w,drv_avg_quali_w,drv_top10_rate_w,drv_dnf_rate_w,team_avg_finish_w,team_avg_quali_w,team_top10_rate_w,team_dnf_rate_w
2018,French Grand Prix,20,MAG,Haas F1 Team,9.0,9.0,6.0,1,0,0,1,2018-06-24,7,1,11.0,12.6,0.4,0.4,14.2,15.0,0.0,0.8
2018,French Grand Prix,77,BOT,Mercedes,2.0,2.0,7.0,1,0,0,1,2018-06-24,7,1,5.0,3.0,0.8,0.19999999999999996,3.2,3.0,1.0,0.0
2018,French Grand Prix,55,SAI,Renault,7.0,7.0,8.0,1,0,0,1,2018-06-24,7,1,7.8,9.0,1.0,0.4,10.6,10.2,0.8,0.6
2018,French Grand Prix,27,HUL,Renault,12.0,12.0,9.0,1,0,0,1,2018-06-24,7,1,11.8,10.0,0.6,0.6,8.2,8.4,1.0,0.4
2018,French Grand Prix,16,LEC,Sauber,8.0,8.0,10.0,1,0,0,1,2018-06-24,7,1,12.6,14.8,0.6,0.6,13.4,16.0,0.2,0.8
2018,French Grand Prix,8,GRO,Haas F1 Team,10.0,10.0,11.0,0,0,0,0,2018-06-24,7,1,15.4,15.0,0.0,0.8,11.8,14.8,0.2,0.6
2018,French Grand Prix,2,VAN,McLaren,17.0,18.0,12.0,0,0,0,0,2018-06-24,7,1,13.4,13.6,0.2,0.6,16.6,11.8,0.0,1.0
2018,French Grand Prix,9,ERI,Sauber,15.0,15.0,13.0,0,0,0,0,2018-06-24,7,1,13.2,18.2,0.0,0.4,12.8,14.2,0.4,0.6
2018,French Grand Prix,28,HAR,Toro Rosso,20.0,17.0,14.0,0,0,0,0,2018-06-24,7,1,16.0,16.4,0.2,0.8,15.0,13.2,0.2,0.8
2018,French Grand Prix,35,SIR,Williams,18.0,19.0,15.0,0,0,0,0,2018-06-24,7,1,16.4,15.4,0.0,0.8,16.8,16.8,0.0,1.0
2018,French Grand Prix,14,ALO,McLaren,16.0,16.0,16.0,0,0,0,0,2018-06-24,7,1,12.0,11.0,0.6,0.6,16.0,13.2,0.0,1.0
2018,French Grand Prix,18,STR,Williams,19.0,20.0,17.0,0,0,0,0,2018-06-24,7,1,14.0,16.6,0.2,0.6,17.0,17.0,0.0,1.0
2018,French Grand Prix,11,PER,Force India,13.0,13.0,18.0,0,0,0,0,2018-06-24,7,1,10.0,10.0,0.4,0.4,11.4,9.2,0.4,0.6
2018,French Grand Prix,31,OCO,Force India,11.0,11.0,19.0,0,0,0,0,2018-06-24,7,1,12.2,9.2,0.4,0.6,11.8,9.2,0.4,0.6
2018,French Grand Prix,10,GAS,Toro Rosso,14.0,14.0,20.0,0,0,0,0,2018-06-24,7,1,13.4,14.4,0.2,0.4,14.0,14.2,0.2,0.8
2018,Austrian Grand Prix,33,VER,Red Bull Racing,4.0,5.0,1.0,1,1,1,1,2018-07-01,8,1,6.6,7.4,0.8,0.19999999999999996,4.4,7.6,1.0,0.0
2018,Austrian Grand Prix,7,RAI,Ferrari,3.0,4.0,2.0,1,1,1,1,2018-07-01,8,1,6.4,5.0,0.8,0.19999999999999996,3.8,3.8,1.0,0.0
2018,Austrian Grand Prix,5,VET,Ferrari,6.0,3.0,3.0,1,1,1,1,2018-07-01,8,1,3.2,2.0,1.0,0.0,3.4,3.8,1.0,0.0
2018,Austrian Grand Prix,8,GRO,Haas F1 Team,5.0,6.0,4.0,0,0,1,1,2018-07-01,8,1,14.2,15.0,0.0,1.0,11.4,13.0,0.2,0.8
2018,Austrian Grand Prix,20,MAG,Haas F1 Team,8.0,8.0,5.0,0,0,1,1,2018-07-01,8,1,10.2,12.2,0.4,0.4,9.2,11.2,0.4,0.8
2018,Austrian Grand Prix,31,OCO,Force India,11.0,11.0,6.0,0,0,0,1,2018-07-01,8,1,13.8,9.0,0.4,0.8,14.4,10.2,0.2,0.8
2018,Austrian Grand Prix,11,PER,Force India,16.0,17.0,7.0,0,0,0,1,2018-07-01,8,1,11.2,11.0,0.4,0.6,13.2,10.6,0.4,1.0
2018,Austrian Grand Prix,14,ALO,McLaren,13.0,14.0,8.0,0,0,0,1,2018-07-01,8,1,13.8,11.6,0.4,0.8,16.4,14.0,0.0,1.0
2018,Austrian Grand Prix,16,LEC,Sauber,18.0,13.0,9.0,0,0,0,1,2018-07-01,8,1,10.8,12.6,0.8,0.6,13.2,13.8,0.4,0.8
2018,Austrian Grand Prix,9,ERI,Sauber,20.0,20.0,10.0,0,0,0,1,2018-07-01,8,1,12.6,17.2,0.0,0.6,11.4,13.6,0.6,0.8
2018,Austrian Grand Prix,10,GAS,Toro Rosso,12.0,12.0,11.0,0,0,0,0,2018-07-01,8,1,13.8,13.8,0.2,0.6,16.6,15.0,0.0,1.0
2018,Austrian Grand Prix,55,SAI,Renault,9.0,9.0,12.0,0,0,0,0,2018-07-01,8,1,7.6,8.6,1.0,0.4,8.4,8.6,1.0,0.4
2018,Austrian Grand Prix,35,SIR,Williams,17.0,18.0,13.0,0,0,0,0,2018-07-01,8,1,16.4,16.0,0.0,1.0,17.2,18.4,0.0,1.0
2018,Austrian Grand Prix,18,STR,Williams,14.0,15.0,14.0,0,0,0,0,2018-07-01,8,1,14.6,17.0,0.2,0.8,16.4,18.4,0.0,1.0
2018,Austrian Grand Prix,2,VAN,McLaren,15.0,16.0,15.0,0,0,0,0,2018-07-01,8,1,13.2,14.4,0.2,0.8,14.0,15.4,0.2,1.0
2018,Austrian Grand Prix,44,HAM,Mercedes,2.0,2.0,16.0,0,0,0,0,2018-07-01,8,1,2.2,2.2,1.0,0.0,4.0,2.8,1.0,0.0
2018,Austrian Grand Prix,28,HAR,Toro Rosso,19.0,19.0,17.0,0,0,0,0,2018-07-01,8,1,14.8,16.8,0.2,0.8,15.0,14.2,0.0,1.0
2018,Austrian Grand Prix,3,RIC,Red Bull Racing,7.0,7.0,18.0,0,0,0,0,2018-07-01,8,1,6.2,4.4,0.8,0.19999999999999996,2.8,4.6,1.0,0.0
2018,Austrian Grand Prix,77,BOT,Mercedes,1.0,1.0,19.0,0,0,0,0,2018-07-01,8,1,6.0,2.8,0.8,0.19999999999999996,6.2,2.2,0.8,0.19999999999999996
2018,Austrian Grand Prix,27,HUL,Renault,10.0,10.0,20.0,0,0,0,0,2018-07-01,8,1,12.4,11.0,0.6,0.6,8.8,8.8,0.8,0.6
2018,British Grand Prix,5,VET,Ferrari,2.0,2.0,1.0,1,1,1,1,2018-07-08,9,1,3.0,2.4,1.0,0.0,3.8,4.2,1.0,0.0
2018,British Grand Prix,44,HAM,Mercedes,1.0,1.0,2.0,1,1,1,1,2018-07-08,9,1,5.2,2.2,0.8,0.19999999999999996,9.6,2.0,0.6,0.4
2018,British Grand Prix,7,RAI,Ferrari,3.0,3.0,3.0,1,1,1,1,2018-07-08,9,1,6.4,4.6,0.8,0.19999999999999996,2.8,3.6,1.0,0.0
2018,British Grand Prix,77,BOT,Mercedes,4.0,4.0,4.0,1,0,1,1,2018-07-08,9,1,7.0,2.4,0.8,0.19999999999999996,9.0,1.4,0.6,0.4
2018,British Grand Prix,3,RIC,Red Bull Racing,6.0,6.0,5.0,1,0,1,1,2018-07-08,9,1,6.4,5.0,0.8,0.19999999999999996,5.8,5.4,0.8,0.19999999999999996
2018,British Grand Prix,27,HUL,Renault,11.0,11.0,6.0,1,0,0,1,2018-07-08,9,1,12.8,11.2,0.6,0.6,11.4,9.4,0.6,0.6
2018,British Grand Prix,31,OCO,Force India,10.0,10.0,7.0,1,0,0,1,2018-07-08,9,1,11.2,9.8,0.6,0.8,12.8,12.4,0.4,1.0
2018,British Grand Prix,14,ALO,McLaren,13.0,13.0,8.0,1,0,0,1,2018-07-08,9,1,14.0,11.8,0.4,1.0,13.8,15.6,0.2,1.0
2018,British Grand Prix,20,MAG,Haas F1 Team,7.0,7.0,9.0,1,0,0,1,2018-07-08,9,1,8.6,10.8,0.6,0.6,7.8,8.8,0.6,0.8
2018,British Grand Prix,11,PER,Force India,12.0,12.0,10.0,1,0,0,1,2018-07-08,9,1,12.0,12.8,0.4,0.8,11.4,12.4,0.6,0.8
2018,British Grand Prix,2,VAN,McLaren,17.0,17.0,11.0,1,0,0,0,2018-07-08,9,1,14.4,14.4,0.0,1.0,11.8,15.4,0.4,0.8
2018,British Grand Prix,18,STR,Williams,19.0,19.0,12.0,1,0,0,0,2018-07-08,9,1,15.8,17.8,0.0,1.0,15.8,17.8,0.0,1.0
2018,British Grand Prix,10,GAS,Toro Rosso,14.0,14.0,13.0,1,0,0,0,2018-07-08,9,1,13.6,12.8,0.2,0.8,16.2,14.8,0.0,1.0
2018,British Grand Prix,35,SIR,Williams,18.0,18.0,14.0,1,0,0,0,2018-07-08,9,1,15.0,17.2,0.0,1.0,14.2,18.2,0.0,0.8
2018,British Grand Prix,33,VER,Red Bull Racing,5.0,5.0,15.0,0,0,0,0,2018-07-08,9,1,3.6,7.4,1.0,0.0,6.0,5.4,0.8,0.19999999999999996
2018,British Grand Prix,8,GRO,Haas F1 Team,8.0,8.0,16.0,0,0,0,0,2018-07-08,9,1,12.0,12.2,0.2,1.0,7.0,8.0,0.8,0.6
2018,British Grand Prix,55,SAI,Renault,16.0,16.0,17.0,0,0,0,0,2018-07-08,9,1,9.0,8.4,0.8,0.6,11.0,9.8,0.6,0.4
2018,British Grand Prix,9,ERI,Sauber,15.0,15.0,18.0,0,0,0,0,2018-07-08,9,1,12.4,17.6,0.2,0.8,11.4,15.0,0.6,0.8
2018,British Grand Prix,16,LEC,Sauber,9.0,9.0,19.0,0,0,0,0,2018-07-08,9,1,11.4,12.4,0.8,0.8,12.0,14.2,0.6,0.8
2018,British Grand Prix,28,HAR,Toro Rosso,0.0,20.0,20.0,0,0,0,0,2018-07-08,9,1,16.2,16.8,0.0,1.0,15.0,15.2,0.0,0.8
2018,German Grand Prix,44,HAM,Mercedes,14.0,14.0,1.0,1,1,1,1,2018-07-22,10,1,5.4,2.2,0.8,0.19999999999999996,9.6,2.0,0.6,0.4
2018,German Grand Prix,77,BOT,Mercedes,2.0,2.0,2.0,1,1,1,1,2018-07-22,10,1,7.4,2.8,0.8,0.19999999999999996,8.4,4.4,0.6,0.4
2018,German Grand Prix,7,RAI,Ferrari,3.0,3.0,3.0,1,1,1,1,2018-07-22,10,1,3.6,4.4,1.0,0.0,2.8,3.0,1.0,0.0
2018,German Grand Prix,33,VER,Red Bull Racing,4.0,4.0,4.0,1,0,1,1,2018-07-22,10,1,6.0,7.4,0.8,0.19999999999999996,8.6,5.6,0.6,0.4
2018,German Grand Prix,27,HUL,Renault,7.0,7.0,5.0,1,0,1,1,2018-07-22,10,1,10.0,10.2,0.8,0.4,12.8,11.6,0.4,0.6
2018,German Grand Prix,8,GRO,Haas F1 Team,6.0,6.0,6.0,1,0,0,1,2018-07-22,10,1,11.6,11.8,0.2,1.0,9.0,7.8,0.6,0.8
2018,German Grand Prix,11,PER,Force India,10.0,10.0,7.0,1,0,0,1,2018-07-22,10,1,12.2,12.2,0.4,0.6,9.8,12.2,0.8,0.6
2018,German Grand Prix,31,OCO,Force India,15.0,16.0,8.0,1,0,0,1,2018-07-22,10,1,9.4,9.2,0.8,0.6,7.4,12.0,1.0,0.4
2018,German Grand Prix,9,ERI,Sauber,13.0,13.0,9.0,1,0,0,1,2018-07-22,10,1,13.4,17.2,0.2,0.8,13.8,14.4,0.4,1.0
2018,German Grand Prix,28,HAR,Toro Rosso,17.0,18.0,10.0,1,0,0,1,2018-07-22,10,1,17.8,16.8,0.0,1.0,16.2,15.8,0.0,0.8
2018,German Grand Prix,20,MAG,Haas F1 Team,5.0,5.0,11.0,1,0,0,0,2018-07-22,10,1,9.2,10.8,0.6,0.4,8.0,7.0,0.8,0.6
2018,German Grand Prix,55,SAI,Renault,8.0,8.0,12.0,1,0,0,0,2018-07-22,10,1,11.0,9.8,0.6,0.6,12.0,10.6,0.4,0.6
2018,German Grand Prix,2,VAN,McLaren,19.0,20.0,13.0,1,0,0,0,2018-07-22,10,1,13.6,15.6,0.0,0.8,11.6,15.2,0.4,0.6
2018,German Grand Prix,10,GAS,Toro Rosso,16.0,17.0,14.0,0,0,0,0,2018-07-22,10,1,12.4,13.2,0.2,0.6,14.2,16.6,0.2,0.6
2018,German Grand Prix,16,LEC,Sauber,9.0,9.0,15.0,0,0,0,0,2018-07-22,10,1,13.2,11.4,0.6,0.8,13.0,14.0,0.6,0.8
2018,German Grand Prix,14,ALO,McLaren,11.0,11.0,16.0,0,0,0,0,2018-07-22,10,1,14.0,12.8,0.4,0.8,11.0,16.0,0.4,0.4
2018,German Grand Prix,18,STR,Williams,18.0,19.0,17.0,0,0,0,0,2018-07-22,10,1,16.0,17.8,0.0,0.8,14.0,18.0,0.0,0.6
2018,German Grand Prix,5,VET,Ferrari,1.0,1.0,18.0,0,0,0,0,2018-07-22,10,1,2.4,2.2,1.0,0.0,2.4,3.0,1.0,0.0
2018,German Grand Prix,35,SIR,Williams,12.0,12.0,19.0,0,0,0,0,2018-07-22,10,1,15.0,17.2,0.0,0.8,14.0,17.8,0.0,0.6
2018,German Grand Prix,3,RIC,Red Bull Racing,20.0,15.0,20.0,0,0,0,0,2018-07-22,10,1,6.4,5.0,0.8,0.19999999999999996,8.6,5.4,0.6,0.4
2018,Hungarian Grand Prix,44,HAM,Mercedes,1.0,1.0,1.0,1,1,1,1,2018-07-29,11,1,5.0,4.4,0.8,0.19999999999999996,5.6,4.4,0.8,0.19999999999999996
2018,Hungarian Grand Prix,5,VET,Ferrari,4.0,4.0,2.0,1,1,1,1,2018-07-29,11,1,5.6,2.0,0.8,0.19999999999999996,5.6,2.4,0.8,0.19999999999999996
2018,Hungarian Grand Prix,7,RAI,Ferrari,3.0,3.0,3.0,1,1,1,1,2018-07-29,11,1,3.4,4.2,1.0,0.0,5.4,2.6,0.8,0.19999999999999996
2018,Hungarian Grand Prix,3,RIC,Red Bull Racing,12.0,12.0,4.0,1,0,1,1,2018-07-29,11,1,10.2,7.8,0.6,0.4,12.4,7.4,0.4,0.6
2018,Hungarian Grand Prix,77,BOT,Mercedes,2.0,2.0,5.0,1,0,1,1,2018-07-29,11,1,6.8,2.2,0.8,0.19999999999999996,2.0,4.4,1.0,0.0
2018,Hungarian Grand Prix,10,GAS,Toro Rosso,6.0,6.0,6.0,1,0,0,1,2018-07-29,11,1,13.8,14.6,0.0,0.8,14.8,17.6,0.2,0.6
2018,Hungarian Grand Prix,20,MAG,Haas F1 Team,9.0,9.0,7.0,0,0,0,1,2018-07-29,11,1,8.8,8.0,0.6,0.4,9.4,6.8,0.6,0.4
2018,Hungarian Grand Prix,14,ALO,McLaren,11.0,11.0,8.0,0,0,0,1,2018-07-29,11,1,13.2,13.6,0.4,0.8,12.6,15.4,0.2,0.4
2018,Hungarian Grand Prix,55,SAI,Renault,5.0,5.0,9.0,0,0,0,1,2018-07-29,11,1,11.4,9.8,0.4,0.6,12.0,10.4,0.4,0.4
2018,Hungarian Grand Prix,8,GRO,Haas F1 Team,10.0,10.0,10.0,0,0,0,1,2018-07-29,11,1,9.8,10.0,0.4,0.8,9.8,7.0,0.6,0.4
2018,Hungarian Grand Prix,28,HAR,Toro Rosso,8.0,8.0,11.0,0,0,0,0,2018-07-29,11,1,16.0,17.2,0.2,0.8,12.6,15.0,0.4,0.4
2018,Hungarian Grand Prix,27,HUL,Renault,13.0,13.0,12.0,0,0,0,0,2018-07-29,11,1,9.4,9.4,0.8,0.4,9.8,9.4,0.6,0.4
2018,Hungarian Grand Prix,31,OCO,Force India,18.0,18.0,13.0,0,0,0,0,2018-07-29,11,1,9.8,11.2,0.8,0.6,7.8,13.0,1.0,0.19999999999999996
2018,Hungarian Grand Prix,11,PER,Force India,19.0,19.0,14.0,0,0,0,0,2018-07-29,11,1,11.2,12.4,0.6,0.6,9.0,13.2,0.8,0.19999999999999996
2018,Hungarian Grand Prix,9,ERI,Sauber,14.0,14.0,15.0,0,0,0,0,2018-07-29,11,1,13.0,16.4,0.4,0.8,14.2,13.2,0.4,0.8
2018,Hungarian Grand Prix,35,SIR,Williams,20.0,20.0,16.0,0,0,0,0,2018-07-29,11,1,15.6,17.0,0.0,0.8,15.2,16.6,0.0,0.6
2018,Hungarian Grand Prix,18,STR,Williams,15.0,15.0,17.0,0,0,0,0,2018-07-29,11,1,16.0,18.0,0.0,0.8,15.6,17.6,0.0,0.6
2018,Hungarian Grand Prix,2,VAN,McLaren,16.0,16.0,18.0,0,0,0,0,2018-07-29,11,1,13.4,17.2,0.0,0.6,11.2,14.4,0.4,0.4
2018,Hungarian Grand Prix,33,VER,Red Bull Racing,7.0,7.0,19.0,0,0,0,0,2018-07-29,11,1,5.0,4.2,0.8,0.19999999999999996,9.6,8.4,0.6,0.4
2018,Hungarian Grand Prix,16,LEC,Sauber,17.0,17.0,20.0,0,0,0,0,2018-07-29,11,1,12.6,10.4,0.6,0.8,15.2,12.0,0.2,0.8
2018,Belgian Grand Prix,5,VET,Ferrari,2.0,2.0,1.0,1,1,1,1,2018-08-26,12,1,5.8,2.6,0.8,0.19999999999999996,5.8,2.8,0.8,0.19999999999999996
2018,Belgian Grand Prix,44,HAM,Mercedes,1.0,1.0,2.0,1,1,1,1,2018-08-26,12,1,4.2,3.8,0.8,0.19999999999999996,2.6,4.6,1.0,0.0
2018,Belgian Grand Prix,33,VER,Red Bull Racing,7.0,7.0,3.0,1,1,1,1,2018-08-26,12,1,8.2,5.0,0.6,0.4,12.4,8.6,0.4,0.6
2018,Belgian Grand Prix,77,BOT,Mercedes,19.0,10.0,4.0,1,0,1,1,2018-08-26,12,1,7.4,2.2,0.8,0.19999999999999996,2.2,4.0,1.0,0.0
2018,Belgian Grand Prix,11,PER,Racing Point,4.0,4.0,5.0,1,0,1,1,2018-08-26,12,1,11.2,14.2,0.6,0.6,10.46767559177338,10.466084656084657,0.5013969732246799,0.4282353511835468
2018,Belgian Grand Prix,31,OCO,Racing Point,3.0,3.0,6.0,1,0,0,1,2018-08-26,12,1,10.6,13.2,0.6,0.6,5.0,4.0,1.0,0.0
2018,Belgian Grand Prix,8,GRO,Haas F1 Team,5.0,5.0,7.0,1,0,0,1,2018-08-26,12,1,9.4,8.0,0.6,0.8,10.0,7.6,0.6,0.6
2018,Belgian Grand Prix,20,MAG,Haas F1 Team,9.0,9.0,8.0,1,0,0,1,2018-08-26,12,1,7.6,7.6,0.8,0.4,8.2,7.0,0.8,0.4
2018,Belgian Grand Prix,10,GAS,Toro Rosso,10.0,11.0,9.0,1,0,0,1,2018-08-26,12,1,12.8,12.6,0.2,0.6,12.2,13.8,0.4,0.6
2018,Belgian Grand Prix,9,ERI,Sauber,13.0,14.0,10.0,0,0,0,1,2018-08-26,12,1,13.0,15.4,0.4,0.8,15.6,12.4,0.2,0.8
2018,Belgian Grand Prix,55,SAI,Renault,14.0,16.0,11.0,0,0,0,0,2018-08-26,12,1,11.6,9.0,0.4,0.6,11.0,9.8,0.4,0.6
2018,Belgian Grand Prix,35,SIR,Williams,16.0,18.0,12.0,0,0,0,0,2018-08-26,12,1,15.4,17.4,0.0,0.8,16.6,16.8,0.0,0.8
2018,Belgian Grand Prix,18,STR,Williams,17.0,19.0,13.0,0,0,0,0,2018-08-26,12,1,15.4,17.6,0.0,0.8,16.2,16.8,0.0,1.0
2018,Belgian Grand Prix,28,HAR,Toro Rosso,11.0,12.0,14.0,0,0,0,0,2018-08-26,12,1,14.4,16.4,0.2,0.8,10.0,12.0,0.6,0.4
2018,Belgian Grand Prix,2,VAN,McLaren,18.0,20.0,15.0,0,0,0,0,2018-08-26,12,1,13.8,17.4,0.0,0.6,13.2,15.0,0.2,0.6
2018,Belgian Grand Prix,3,RIC,Red Bull Racing,8.0,8.0,16.0,0,0,0,0,2018-08-26,12,1,10.2,9.0,0.6,0.4,10.0,9.0,0.6,0.4
2018,Belgian Grand Prix,7,RAI,Ferrari,6.0,6.0,17.0,0,0,0,0,2018-08-26,12,1,2.8,3.8,1.0,0.0,5.4,2.6,0.8,0.19999999999999996
2018,Belgian Grand Prix,16,LEC,Sauber,12.0,13.0,18.0,0,0,0,0,2018-08-26,12,1,14.6,11.2,0.4,0.8,13.8,13.4,0.4,0.8
2018,Belgian Grand Prix,14,ALO,McLaren,15.0,17.0,19.0,0,0,0,0,2018-08-26,12,1,11.2,13.0,0.6,0.8,14.0,15.6,0.2,0.8
2018,Belgian Grand Prix,27,HUL,Renault,20.0,15.0,20.0,0,0,0,0,2018-08-26,12,1,10.4,10.6,0.6,0.4,9.8,9.8,0.4,0.6
2018,Italian Grand Prix,44,HAM,Mercedes,3.0,3.0,1.0,1,1,1,1,2018-09-02,13,1,4.4,3.8,0.8,0.19999999999999996,2.8,3.2,1.0,0.0
2018,Italian Grand Prix,7,RAI,Ferrari,1.0,1.0,2.0,1,1,1,1,2018-09-02,13,1,5.6,3.8,0.8,0.19999999999999996,8.2,3.2,0.6,0.4
2018,Italian Grand Prix,77,BOT,Mercedes,4.0,4.0,3.0,1,1,1,1,2018-09-02,13,1,6.8,3.8,0.8,0.19999999999999996,2.6,3.4,1.0,0.0
2018,Italian Grand Prix,5,VET,Ferrari,2.0,2.0,4.0,1,0,1,1,2018-09-02,13,1,5.0,2.4,0.8,0.19999999999999996,5.0,3.2,0.8,0.19999999999999996
2018,Italian Grand Prix,33,VER,Red Bull Racing,5.0,5.0,5.0,1,0,1,1,2018-09-02,13,1,8.4,5.6,0.6,0.4,12.4,9.8,0.4,0.6
2018,Italian Grand Prix,31,OCO,Racing Point,8.0,8.0,6.0,1,0,0,1,2018-09-02,13,1,8.0,11.6,0.8,0.4,5.5,3.5,1.0,0.0
2018,Italian Grand Prix,11,PER,Racing Point,14.0,16.0,7.0,1,0,0,1,2018-09-02,13,1,8.6,12.4,0.8,0.4,5.666666666666667,5.0,1.0,0.0
2018,Italian Grand Prix,55,SAI,Renault,7.0,7.0,8.0,1,0,0,1,2018-09-02,13,1,12.2,10.8,0.2,0.8,12.8,11.4,0.2,0.8
2018,Italian Grand Prix,18,STR,Williams,10.0,10.0,9.0,0,0,0,1,2018-09-02,13,1,14.6,17.4,0.0,0.8,15.4,16.8,0.0,1.0
2018,Italian Grand Prix,35,SIR,Williams,12.0,12.0,10.0,0,0,0,1,2018-09-02,13,1,14.8,17.2,0.0,0.8,13.4,16.4,0.2,1.0
2018,Italian Grand Prix,16,LEC,Sauber,15.0,17.0,11.0,0,0,0,0,2018-09-02,13,1,16.2,12.2,0.2,1.0,15.6,13.4,0.2,1.0
2018,Italian Grand Prix,2,VAN,McLaren,17.0,20.0,12.0,0,0,0,0,2018-09-02,13,1,14.4,17.8,0.0,0.6,15.2,15.0,0.2,1.0
2018,Italian Grand Prix,27,HUL,Renault,20.0,14.0,13.0,0,0,0,0,2018-09-02,13,1,12.6,11.2,0.4,0.6,12.0,11.2,0.4,0.8
2018,Italian Grand Prix,10,GAS,Toro Rosso,9.0,9.0,14.0,0,0,0,0,2018-09-02,13,1,10.6,12.0,0.4,0.4,10.8,10.8,0.4,0.6
2018,Italian Grand Prix,9,ERI,Sauber,18.0,19.0,15.0,0,0,0,0,2018-09-02,13,1,12.4,15.2,0.6,0.8,14.8,15.0,0.2,1.0
2018,Italian Grand Prix,20,MAG,Haas F1 Team,11.0,11.0,16.0,0,0,0,0,2018-09-02,13,1,8.0,7.6,0.8,0.4,8.6,7.6,0.8,0.4
2018,Italian Grand Prix,3,RIC,Red Bull Racing,19.0,15.0,17.0,0,0,0,0,2018-09-02,13,1,12.6,9.6,0.4,0.6,9.4,7.8,0.6,0.4
2018,Italian Grand Prix,14,ALO,McLaren,13.0,13.0,18.0,0,0,0,0,2018-09-02,13,1,11.8,13.2,0.6,0.8,14.4,16.8,0.2,1.0
2018,Italian Grand Prix,28,HAR,Toro Rosso,16.0,18.0,19.0,0,0,0,0,2018-09-02,13,1,14.4,15.4,0.2,0.8,10.8,9.2,0.4,0.6
2018,Italian Grand Prix,8,GRO,Haas F1 Team,6.0,6.0,20.0,0,0,0,0,2018-09-02,13,1,8.6,7.0,0.8,0.6,9.6,8.8,0.8,0.6
2018,Singapore Grand Prix,44,HAM,Mercedes,1.0,1.0,1.0,1,1,1,1,2018-09-16,14,1,1.4,4.0,1.0,0.0,3.0,4.0,1.0,0.0
2018,Singapore Grand Prix,33,VER,Red Bull Racing,2.0,2.0,2.0,1,1,1,1,2018-09-16,14,1,9.2,5.6,0.6,0.4,12.0,8.4,0.4,0.6
2018,Singapore Grand Prix,5,VET,Ferrari,3.0,3.0,3.0,1,1,1,1,2018-09-16,14,1,5.2,2.2,0.8,0.19999999999999996,5.4,2.8,0.8,0.19999999999999996
2018,Singapore Grand Prix,77,BOT,Mercedes,4.0,4.0,4.0,1,0,1,1,2018-09-16,14,1,3.6,4.4,1.0,0.0,2.2,3.8,1.0,0.0
2018,Singapore Grand Prix,7,RAI,Ferrari,5.0,5.0,5.0,1,0,1,1,2018-09-16,14,1,5.6,3.2,0.8,0.19999999999999996,5.4,2.8,0.8,0.19999999999999996
2018,Singapore Grand Prix,3,RIC,Red Bull Racing,6.0,6.0,6.0,1,0,0,1,2018-09-16,14,1,12.4,11.2,0.4,0.6,8.6,7.4,0.6,0.4
2018,Singapore Grand Prix,14,ALO,McLaren,11.0,11.0,7.0,1,0,0,1,2018-09-16,14,1,13.8,13.0,0.4,0.8,16.4,17.2,0.0,1.0
2018,Singapore Grand Prix,55,SAI,Renault,12.0,12.0,8.0,0,0,0,1,2018-09-16,14,1,11.4,10.4,0.4,0.6,12.8,13.0,0.2,0.8
2018,Singapore Grand Prix,16,LEC,Sauber,13.0,13.0,9.0,0,0,0,1,2018-09-16,14,1,16.6,13.0,0.0,1.0,14.8,16.0,0.2,1.0
2018,Singapore Grand Prix,27,HUL,Renault,10.0,10.0,10.0,0,0,0,1,2018-09-16,14,1,11.2,12.0,0.4,0.6,12.0,12.8,0.4,0.8
2018,Singapore Grand Prix,9,ERI,Sauber,14.0,14.0,11.0,0,0,0,0,2018-09-16,14,1,13.4,15.0,0.4,0.8,12.6,15.2,0.4,1.0
2018,Singapore Grand Prix,2,VAN,McLaren,18.0,18.0,12.0,0,0,0,0,2018-09-16,14,1,13.8,18.6,0.0,0.6,14.2,16.2,0.2,0.8
2018,Singapore Grand Prix,10,GAS,Toro Rosso,15.0,15.0,13.0,0,0,0,0,2018-09-16,14,1,11.2,11.4,0.4,0.4,13.4,11.6,0.2,0.8
2018,Singapore Grand Prix,18,STR,Williams,20.0,20.0,14.0,0,0,0,0,2018-09-16,14,1,13.6,16.4,0.2,0.8,12.2,14.8,0.4,1.0
2018,Singapore Grand Prix,8,GRO,Haas F1 Team,8.0,8.0,15.0,0,0,0,0,2018-09-16,14,1,11.8,7.0,0.6,0.6,12.2,8.2,0.6,0.6
2018,Singapore Grand Prix,11,PER,Racing Point,7.0,7.0,16.0,0,0,0,0,2018-09-16,14,1,8.6,12.2,0.8,0.19999999999999996,6.0,7.75,1.0,0.0
2018,Singapore Grand Prix,28,HAR,Toro Rosso,17.0,17.0,17.0,0,0,0,0,2018-09-16,14,1,14.8,15.2,0.2,0.8,13.8,13.0,0.2,0.8
2018,Singapore Grand Prix,20,MAG,Haas F1 Team,16.0,16.0,18.0,0,0,0,0,2018-09-16,14,1,10.2,8.2,0.6,0.4,13.2,7.8,0.4,0.6
2018,Singapore Grand Prix,35,SIR,Williams,19.0,19.0,19.0,0,0,0,0,2018-09-16,14,1,14.2,16.0,0.2,0.8,11.6,15.8,0.4,1.0
